"","X","id","id_str","user.screen_name","created_at","place.country","place.full_name","favorite_count","text","origin","date","date2"
"2857",2857,1,546425636596617216,"IAMKRIS24","Sat Dec 20 22:03:18 +0000 2014","","",0,"RT @KarenCivil: Two uniformed NYPD officers were shot dead execution style as they sat in their marked police car in Brooklyn. http://t.co/…",1,2014-12-20 22:03:18,2014-12-20
"49077",49077,3,603926513818456064,"DarlingEbony","Thu May 28 14:11:15 +0000 2015","","",0,"Bilal Reps #BlackLivesMatter in New ‘Satellites’ Video [WATCH] - Video - EBONY http://t.co/IYe1ytvd9u",3,2015-05-28 14:11:15,2015-05-28
"58889",58889,4,658867214984982528,"BlueAngel807","Tue Oct 27 04:45:59 +0000 2015","","",0,"RT @DineshDSouza: EUGENICALLY SPEAKING: I wonder what Hillary's heroine Margaret Sanger would have said about the idea that all #BlackLives…",4,2015-10-27 04:45:59,2015-10-27
"5547",5547,1,685994405585666048,"BlueChill1123","Sun Jan 10 01:19:46 +0000 2016","","",0,"RT @MintPressNews: #NYPD Officer Disciplined For Not Profiling Enough Black And Latino Youth https://t.co/OVncOGU1Ik  #police https://t.co/…",1,2016-01-10 01:19:46,2016-01-10
"49",49,1,695683968956526592,"rarebreedxxx14","Fri Feb 05 19:02:38 +0000 2016","","",0,"Water fun #SuperBowl #fatass #BlackLivesMatter #freaky https://t.co/PRMNJHtgHR",1,2016-02-05 19:02:38,2016-02-05
"15242",15242,1,700470898671812608,"EastVillageBuzz","Fri Feb 19 00:04:11 +0000 2016","","",0,"Manhattan Councilwoman Asks for 'Leniency' in Peter Liang Sentencing: Councilwoman Margaret Chin says the NYPD… https://t.co/MPw1A6iz1d",1,2016-02-19 00:04:11,2016-02-19
"4819",4819,1,708840780501291008,"jasondecker55","Sun Mar 13 02:23:06 +0000 2016","","",0,"Perhaps I should be a Bernie and blacklivesmatter supporter and go out assaulting people that would make me good?  @BarrieNJ @VRWCTexan",1,2016-03-13 02:23:06,2016-03-13
"94099",94099,7,755599654734008320,"deviIcum","Wed Jul 20 03:06:10 +0000 2016","","",0,"#blacklivesmatter https://t.co/VQDBUq1QyB",7,2016-07-20 03:06:10,2016-07-20
"17929",17929,1,541061265313902592,"badhipppie","Sat Dec 06 02:47:12 +0000 2014","","",0,"RT @johnlacarbiere: We moving... #NOLA  #BlackLivesMatter #MikeBrown #EricGarner&amp; all victims of brutality locally worldwide http://t.co/1N…",1,2014-12-06 02:47:12,2014-12-06
"92994",92994,7,761151061671501824,"chachou_____","Thu Aug 04 10:45:29 +0000 2016","","",0,"RT @mr_zebest: Le chien n'a rien fait mais comme il est noir il préfère ne pas prendre de risque. #BlackLivesMatter https://t.co/98dbz6nkbm",7,2016-08-04 10:45:29,2016-08-04
"59989",59989,5,751097909114859520,"camilaswime","Thu Jul 07 16:57:50 +0000 2016","","",0,"RT @NormaniKordei: #BlackLivesMatter #BlackLivesMatter  #AltonSterling #PhilandoCastile 🙌🏾 https://t.co/9Tu6eGdjOK",5,2016-07-07 16:57:50,2016-07-07
"41142",41142,2,576517337911705600,"BubbasBBQnJkt","Fri Mar 13 22:56:59 +0000 2015","","",0,"RT @BlueLineAcross: With #respect for Trooper Donald R Fredenburg @nyspolice #NY #EOW 3/13/15 https://t.co/4EDI8KqAci #LESM #NYSP #NYPD htt…",2,2015-03-13 22:56:59,2015-03-13
"10911",10911,1,698361321541206016,"News_NY_state","Sat Feb 13 04:21:28 +0000 2016","","",0,"Alleged Robber Chased by Victim in SUV, Loses Arm: NYPD #NewYork https://t.co/YbR6L0D7HE",1,2016-02-13 04:21:28,2016-02-13
"36619",36619,2,560577818531495936,"PoliticalGrrls","Wed Jan 28 23:19:01 +0000 2015","","",0,"http://t.co/FVvSgHWL3h #BlackLivesMatter http://t.co/OZm5OPnm8H",2,2015-01-28 23:19:01,2015-01-28
"31424",31424,2,549304614940852224,"ALPILLAY1","Sun Dec 28 20:43:20 +0000 2014","","",0,"RT @MassDeception1: Ex NYPD Cop ""We fabricated drug charges against innocent people to meet arrest quotas"" http://t.co/WUgQBMdf7W http://t.…",2,2014-12-28 20:43:20,2014-12-28
"77802",77802,6,754816681705345024,"EuphoricFuzion","Sun Jul 17 23:14:55 +0000 2016","","",0,"RT @People4Bernie: #BlackLivesMatter is a peace movement.  Love each other. Build strong local movements. We will win. https://t.co/3gpsxAK…",6,2016-07-17 23:14:55,2016-07-17
"41388",41388,2,572475004560023552,"Sr_Recio98","Mon Mar 02 19:14:11 +0000 2015","","",0,"RT @umawrnkl: police men in LA killed a homeless black man today. he was unarmed and they beat him up before shooting him 5 times. #BlackLi…",2,2015-03-02 19:14:11,2015-03-02
"57343",57343,4,658166277731553280,"MasterMindBook","Sun Oct 25 06:20:43 +0000 2015","","",0,"RT @RickCanton: #StopTheCops.  Because #BlackLivesMatter is desperate to change their terrorist hashtag.  #WakeUpAmerica #tcot https://t.co…",4,2015-10-25 06:20:43,2015-10-25
"39857",39857,2,594980692511084544,"PrettiiRickii","Sun May 03 21:43:45 +0000 2015","","",0,"I would really like to know if #BlackLivesMatter is strictly an American initiative.",2,2015-05-03 21:43:45,2015-05-03
"9155",9155,1,544524792700088320,"BobFabiani","Mon Dec 15 16:10:02 +0000 2014","","",0,"RT @panich52: It's 1963 again: http://t.co/fnF29KctEI @thenation #Icantbreathe #Ferguson #NoJusticeNoPeace",1,2014-12-15 16:10:02,2014-12-15
"17448",17448,1,544539238625460224,"suetaylor0101","Mon Dec 15 17:07:26 +0000 2014","","",0,"RT @yobynnad1127: I'm getting sick of seeing these attacks.  #ICantBreathe #WhitePrivilege #BlackLivesMatter #EricGarner #attack http://t.c…",1,2014-12-15 17:07:26,2014-12-15
"52474",52474,3,607698253061054464,"Gangstalkerssuk","Sun Jun 07 23:58:48 +0000 2015","","",0,"RT @mdvitm: PSYCHOLOGICAL WARFARE USED BY GOVERNMENT  Special surveillance unit spied on civil rights leaders and Black Panthers  http://t.…",3,2015-06-07 23:58:48,2015-06-07
"34512",34512,2,554292290156789760,"brownsugarify","Sun Jan 11 15:02:34 +0000 2015","","",0,"""@IMZ_Politics: Paris Unity Rally begins. This is how it's done, #BlackLivesMatter clowns. #JeSuisCharlie http://t.co/GzOpp7E6sJ""yes#follow",2,2015-01-11 15:02:34,2015-01-11
"82609",82609,6,752143855609319424,"nissrinanono2","Sun Jul 10 14:14:03 +0000 2016","","",0,"RT @czvfxArRkiVzbZ6: Subscribe to the channel👇 Rock&amp;Romance Singer ➡🎉🎸https://t.co/S40fKYxZv8  #IhabAmir  #KCAMexico  #blacklivesmatter #fr…",6,2016-07-10 14:14:03,2016-07-10
"63747",63747,5,748234100490678272,"ken_qm","Wed Jun 29 19:18:05 +0000 2016","","",0,"RT @TRYVNS: man, what.. https://t.co/umWNqeRGV4",5,2016-06-29 19:18:05,2016-06-29
"59390",59390,5,739572802341240832,"MythSerene","Sun Jun 05 21:41:11 +0000 2016","","",0,"RT @BenjaminNorton: The NYPD and @NYGovCuomo with Israeli flags, marching in a pro-Israel parade. How quaint. https://t.co/q0cHzH3FEg",5,2016-06-05 21:41:11,2016-06-05
"19817",19817,1,546503264410169344,"tiotish64","Sun Dec 21 03:11:46 +0000 2014","","",0,"RT @peddoc63: #PoliceLivesMatter 2Policemen👮killed in NYC😢Blame👉race-baiters Sharpton, Deblasio &amp; Holder DOJ http://t.co/xROeyDfojo http://…",1,2014-12-21 03:11:46,2014-12-21
"31404",31404,2,595158256043040768,"wordpressthink","Mon May 04 09:29:20 +0000 2015","","",0,"* #BlackLivesMatter *",2,2015-05-04 09:29:20,2015-05-04
"22822",22822,1,541675418538233856,"miesh_b","Sun Dec 07 19:27:38 +0000 2014","","",0,"RT @rosebudflorida: @drumbeats4peace @fergusonstream1 They report the protest 'turned violent' but in reality the police 'turned violent' A…",1,2014-12-07 19:27:38,2014-12-07
"69935",69935,5,750818207112454144,"Braedng","Wed Jul 06 22:26:24 +0000 2016","","",0,"Why? :( https://t.co/pRRe18MYTc",5,2016-07-06 22:26:24,2016-07-06
"19447",19447,1,542001617038360576,"oxybenzaldelai","Mon Dec 08 17:03:50 +0000 2014","","",0,"RT @LegalizeLiberty: Officer charged, tried and sentenced for unlawful killing. Elk have more rights to justice then blacks #ICantBreathe h…",1,2014-12-08 17:03:50,2014-12-08
"76600",76600,6,753415495819362304,"jeilynnx","Thu Jul 14 02:27:06 +0000 2016","","",0,"RT @iKeepItTooReal: Wow.. This will give you actual chills. #BlackLivesMatter https://t.co/4gYdsHuxzM",6,2016-07-14 02:27:06,2016-07-14
"44139",44139,3,601847423028199424,"JRwrz","Fri May 22 20:29:42 +0000 2015","","",0,"RT @SportsGrid: This video of NYPD officers schooling some Bronx kids at basketball is a great way to start your nonviolent weekend: http:/…",3,2015-05-22 20:29:42,2015-05-22
"20601",20601,1,540659745213128704,"Lady_Nia_","Fri Dec 05 00:11:42 +0000 2014","","",0,"RT @NYScanner: NYC: NYPD saying they have over 4,000 Demonstrators At #FoleySquare  http://t.co/gO1vdeKeV9",1,2014-12-05 00:11:42,2014-12-05
"42560",42560,3,613565497632792576,"munderwo","Wed Jun 24 04:33:08 +0000 2015","","",0,"RT @This_Grown_Man: We cant swim, We cant buy skittles, We cant listen 2 loud music, We cant shop, We cant play, We cant Breathe, We cant P…",3,2015-06-24 04:33:08,2015-06-24
"88556",88556,7,755063974610210816,"Kassa1K","Mon Jul 18 15:37:34 +0000 2016","","",0,"RT @TimBartender: No charges in the death of #FreddieGray.  So it's a suicide? Apparently, a handcuffed man killed himself in a police van.…",7,2016-07-18 15:37:34,2016-07-18
"84772",84772,7,773252535427690496,"HeroesHQ_","Tue Sep 06 20:12:25 +0000 2016","","",0,"RT @PIX11News: WATCH now: https://t.co/clDKDdOqUq https://t.co/dCWxzOQfGm",7,2016-09-06 20:12:25,2016-09-06
"24404",24404,1,546723726260060160,"jensenmike1984","Sun Dec 21 17:47:48 +0000 2014","","",0,"RT @landofpropagand: DAY 158: #EricGarner  DAY 135: #MikeBrown DAY 126: #KajiemePowell DAY 74: #VonDerritMyers DAY 31: #AkaiGurley DAY 29: …",1,2014-12-21 17:47:48,2014-12-21
"19448",19448,1,542834567984320512,"Psidestep1919","Thu Dec 11 00:13:41 +0000 2014","","",0,"RT @samcmlaird: Add @Dame_Lillard, Oakland's finest, to the NBA stars in #ICantBreathe shirts. And good on him. (pic: @BlazerFreeman) http:…",1,2014-12-11 00:13:41,2014-12-11
"27809",27809,2,553047784056954880,"Artco77","Thu Jan 08 04:37:21 +0000 2015","","",0,"RT @genophilia: Blacks: 13% of US population, commit 59% of murders. #NAACPBombing #blackbrunchnyc #BlackLivesMatter #ICantBreathe http://t…",2,2015-01-08 04:37:21,2015-01-08
"22454",22454,1,687765079807397888,"MexAirForceChic","Thu Jan 14 22:35:47 +0000 2016","","",0,"@realDonaldTrump Look &gt; These are sick puppies!  Arab practicing to attack Western women! Gross! #tcot  https://t.co/DHZM9kEp3h",1,2016-01-14 22:35:47,2016-01-14
"4925",4925,1,540368253940277248,"Ergoat","Thu Dec 04 04:53:25 +0000 2014","United States","Danville, CA",0,"""Tore shit up"" for one day doesn't count in my books. ILWU actively smeared &amp; stalled #OccupyOakland @BootsRiley #GeneralStrike #EricGarner",1,2014-12-04 04:53:25,2014-12-04
"97178",97178,8,778786550956032000,"DCSSVT","Thu Sep 22 02:42:37 +0000 2016","","",0,"RT @JamesFTInternet: #BlackLivesMatter march is flooding Broadway &amp; 5th in NYC with police struggling to contain them #KeithLamontScott htt…",8,2016-09-22 02:42:37,2016-09-22
"96431",96431,8,780096498310717440,"IAMDJLIVE","Sun Sep 25 17:27:53 +0000 2016","","",0,"One time for the culture. #HBCU #BlackLivesMatter https://t.co/Wedt40uvyY",8,2016-09-25 17:27:53,2016-09-25
"69553",69553,5,722870047664971776,"MSNBC","Wed Apr 20 19:30:24 +0000 2016","","",0,"How Baltimore has changed since #FreddieGray's death: https://t.co/AfZmPDnxdP https://t.co/kT6fKEzxFB",5,2016-04-20 19:30:24,2016-04-20
"99720",99720,8,780585684327206912,"makaylew","Tue Sep 27 01:51:44 +0000 2016","","",0,"So much cognitive dissonance involved in pretending you know #blacklivesmatter yet advocate for #stopandfrisk #Debates2016",8,2016-09-27 01:51:44,2016-09-27
"44488",44488,3,648766126097235968,"srsfknbz","Tue Sep 29 07:47:52 +0000 2015","","",0,"Create Your Future: How to Make Y... http://t.co/JmvobXJwiD #Bluehand #BlackLivesMatter | https://t.co/mhRdWO0JcS http://t.co/KSEkA8L5Na",3,2015-09-29 07:47:52,2015-09-29
"22435",22435,1,689275043923103744,"EyeGloArts","Tue Jan 19 02:35:51 +0000 2016","","",0,"#Bernie2016 https://t.co/hFXWagoN5r",1,2016-01-19 02:35:51,2016-01-19
"57403",57403,4,659828759525109760,"April2X","Thu Oct 29 20:26:49 +0000 2015","","",0,"RT @dotsconnector: Countdown 28 days until #BoycottBlackFriday #Blacklivesmatter #BlackDollarsMatter #redistributethepain #save #invest #la…",4,2015-10-29 20:26:49,2015-10-29
"43913",43913,3,642454539715522560,"putaramirez","Fri Sep 11 21:47:53 +0000 2015","","",0,"RT @ShaunKing: Video of James Blake being assaulted and arrested by the NYPD. James was literally just chilling.  http://t.co/rn1HgIBV9P",3,2015-09-11 21:47:53,2015-09-11
"75444",75444,6,751454908616941568,"bend_or_break12","Fri Jul 08 16:36:26 +0000 2016","","",0,"RT @MichelleHux: Concluding points: Yes the government is actively working to disrupt and discredit #BlackLivesMatter. this is fact. this c…",6,2016-07-08 16:36:26,2016-07-08
"73016",73016,6,752265744696610816,"tomcal321","Sun Jul 10 22:18:24 +0000 2016","","",0,"I liked a @YouTube video from @mrtrakky https://t.co/K3hfTLlqVw MrTrakky's Real Life Show Episode 19 | #BLACKLIVESMATTER -",6,2016-07-10 22:18:24,2016-07-10
"29358",29358,2,551454534459863040,"2pocketdiva","Sat Jan 03 19:06:21 +0000 2015","","",0,"RT @Aleph_XII: .@abc7newsBayArea covers #kids4blacklives action #blacklivesmatter http://t.co/YKdROmLuR9",2,2015-01-03 19:06:21,2015-01-03
"52392",52392,3,630486950525337600,"_Negarrr_","Sun Aug 09 21:12:57 +0000 2015","","",0,"RT @coolgirl71899: Just because you think gay people should have rights and you can rt a #blacklivesmatter tweet evry now and then doesn't …",3,2015-08-09 21:12:57,2015-08-09
"4365",4365,1,545088837815259136,"ZDuffly","Wed Dec 17 05:31:20 +0000 2014","","",0,"RT @SarahSayeedNYC: #ChanukahAction's #inspiring guide 8 nights 8 actions http://t.co/UEIOrLp3bY #ThisStopsToday #BlackLivesMatter @ICNY ht…",1,2014-12-17 05:31:20,2014-12-17
"475",475,1,541582805915144192,"BaburRealer","Sun Dec 07 13:19:37 +0000 2014","","",0,"$1,423 has been raised for @veggiebone in the past 24hrs, lets bail him out! http://t.co/KWlmWmREgu #BlackLivesMatter http://t.co/0quPYy35pD",1,2014-12-07 13:19:37,2014-12-07
"36651",36651,2,549975848712171520,"BlkandBeaut","Tue Dec 30 17:10:35 +0000 2014","","",0,"RT @TheRealNews: DC Activists Disrupt Xmas Shopping as Another Teen Killed Near Ferguson http://t.co/pAUmBIA3pe #ShutItDown http://t.co/tHL…",2,2014-12-30 17:10:35,2014-12-30
"94203",94203,8,780277639529410560,"BobbieScott_","Mon Sep 26 05:27:40 +0000 2016","","",0,"RT @WolfPackSL: #BlackLivesMatter #CheyneyVolleyball #1837 #KingsandQueensUnite #Blackgirlmagic @HBCUBuzz https://t.co/Wtx36ewYal",8,2016-09-26 05:27:40,2016-09-26
"9817",9817,1,543901376632594432,"RossMajority","Sat Dec 13 22:52:48 +0000 2014","","",0,"RT @brownblaze: If you believe #BlackLivesMatter that means old, young, rich, poor, middle class, conscious, sleep, men, women, babies...AL…",1,2014-12-13 22:52:48,2014-12-13
"45667",45667,3,630865123633029120,"mcarsonaos","Mon Aug 10 22:15:41 +0000 2015","","",0,"RT @ChuckNellis: What? No #BlackLivesMatter protestors at #Hillary2016's speech today? Hmmm. Confirming my suspicions about #BernieSanders …",3,2015-08-10 22:15:41,2015-08-10
"52299",52299,3,639086112619802624,"_SeeMalPractice","Wed Sep 02 14:42:57 +0000 2015","United States","Washington, DC",0,"😂😂😂 #BlackLivesMatter http://t.co/NYqansoWnY",3,2015-09-02 14:42:57,2015-09-02
"52885",52885,3,634826591424655360,"IAmTheOne31","Fri Aug 21 20:37:08 +0000 2015","","",0,"RT @RawStory: Scott Walker: I don’t have time for #BlackLivesMatter — let’s talk about ‘things that matter’ http://t.co/FOf0EiuLt1 http://t…",3,2015-08-21 20:37:08,2015-08-21
"73925",73925,6,752886178509000704,"Red1Echo","Tue Jul 12 15:23:47 +0000 2016","","",0,"Makes u wonder when #BlackLivesMatter will start asking where Deray is getting all that $ &amp; where their share is.  https://t.co/mdAniFprMX",6,2016-07-12 15:23:47,2016-07-12
"50775",50775,3,631719373577650176,"jaybeware","Thu Aug 13 06:50:10 +0000 2015","","",0,"RT @DaveId: Burning an American flag on Telegraph. #BlackLivesMatter http://t.co/c40tYRJmKt",3,2015-08-13 06:50:10,2015-08-13
"48914",48914,3,611506883627626496,"HarrisonGuy","Thu Jun 18 12:12:56 +0000 2015","","",0,"RT @scATX: #BlackLivesMatter",3,2015-06-18 12:12:56,2015-06-18
"51428",51428,3,631607349799620608,"Salon","Wed Aug 12 23:25:01 +0000 2015","","",0,"“Straight Outta Compton” &amp; the prehistory of #BlackLivesMatter: How gangsta rap shaped our culture http://t.co/Fa43l5ygTy via @andohehir",3,2015-08-12 23:25:01,2015-08-12
"53495",53495,3,614783316600975360,"CommanderXanon","Sat Jun 27 13:12:19 +0000 2015","","",0,"RT @BLM_INC: #BlackLivesMatter  BLACK WOMAN REMOVES THE CONFEDERATE FLAG http://t.co/d2edluklZS   https://t.co/esqZ4wFA9a",3,2015-06-27 13:12:19,2015-06-27
"83163",83163,7,776174657645010944,"AlanBayer2","Wed Sep 14 21:43:53 +0000 2016","","",0,"#DNCleak #DNCLeaks #BlackLivesMatter #GucciferLeak #Guccifer2 https://t.co/xxWdWhnHiF",7,2016-09-14 21:43:53,2016-09-14
"52722",52722,3,611738983438123008,"its_my_persANA","Fri Jun 19 03:35:13 +0000 2015","","",0,"RT @EyeZick: #NSBESpeaks #BlackLivesMatter I love everything NSBE and am proud to be a member and chapter Senator! http://t.co/iUZTb9ZThs",3,2015-06-19 03:35:13,2015-06-19
"75377",75377,6,752097293038415872,"0tPikathewzA","Sun Jul 10 11:09:02 +0000 2016","","",0,"RT @HecDaevis: SLAY MAMAAAA https://t.co/JK7LsTUivB",6,2016-07-10 11:09:02,2016-07-10
"21233",21233,1,679183255917035520,"Positivesandal","Tue Dec 22 06:14:41 +0000 2015","","",0,"@PissTachio1 @blvckbeans #AllLivesMatter is a hashtag created to silence a #BlackLivesMatter, all lives matter isnt a movement",1,2015-12-22 06:14:41,2015-12-22
"36645",36645,2,562751183274917888,"JacquesDudre","Tue Feb 03 23:15:12 +0000 2015","","",0,"RT @keithboykin: NYPD officer Joel Edouard has been indicted for using excessive force. http://t.co/4oD0f8SA3k http://t.co/UySI1OH4vQ",2,2015-02-03 23:15:12,2015-02-03
"18978",18978,1,540388238486413312,"Diane_7A","Thu Dec 04 06:12:50 +0000 2014","","",0,"Why is it that all of the most racist people are named ""Officer""? #ICantBreathe",1,2014-12-04 06:12:50,2014-12-04
"36713",36713,2,576353172748382208,"shantelligence","Fri Mar 13 12:04:39 +0000 2015","","",0,"RT @Mr1738: Damn RT  @QueenTalibah: #BlackLivesMatter http://t.co/E1lqpWrR7P",2,2015-03-13 12:04:39,2015-03-13
"86007",86007,7,777834565507383296,"TanyaORourke","Mon Sep 19 11:39:46 +0000 2016","","",0,"RT @CynthiaMcFadden: Breaking NEWS: Ahmad Khan Rahami, 28 year old male, is being sought by NYPD in connection with the Chelsea bombing htt…",7,2016-09-19 11:39:46,2016-09-19
"37323",37323,2,551815335780036608,"BD_Yujin","Sun Jan 04 19:00:02 +0000 2015","","",0,"RT @elaxation: GUYS PLEASE RT. Matt may have been murdered by police in Georgia while in custody. #BlackLivesMatter #JusticeforMatt http://…",2,2015-01-04 19:00:02,2015-01-04
"20840",20840,1,681667706219819008,"Mark__Bray","Tue Dec 29 02:47:00 +0000 2015","","",0,"RT @Y__Barragan: #TamirRice #EmmettTill #MichaelBrown #EricGarner We won't rest until justice is served #BlackLivesMatter",1,2015-12-29 02:47:00,2015-12-29
